repseq	Y_OTUS	domain	phylum	class	order	family	genus	species
449|2335	Y_OTU_20355	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2344	Y_OTU_7194	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2357	Y_OTU_7197	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2413	Y_OTU_20321	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2474	Y_OTU_7126	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2482	Y_OTU_3968	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_Incertae sedis	Acremonium	Acremonium brachypenium
449|2491	Y_OTU_7125	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2515	Y_OTU_7187	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2579	Y_OTU_20338	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2584	Y_OTU_20314	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2588	Y_OTU_20316	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2609	Y_OTU_7161	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2610	Y_OTU_7123	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2625	Y_OTU_7166	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2664	Y_OTU_7174	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2687	Y_OTU_20352	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2690	Y_OTU_7171	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2704	Y_OTU_2196	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
449|2711	Y_OTU_7167	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2736	Y_OTU_7172	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2771	Y_OTU_7185	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2772	Y_OTU_7186	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2825	Y_OTU_2200	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
449|2849	Y_OTU_20317	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2866	Y_OTU_20309	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|289	Y_OTU_20315	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2896	Y_OTU_2193	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
449|2929	Y_OTU_7128	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2941	Y_OTU_7152	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|2959	Y_OTU_2195	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
449|2968	Y_OTU_17916	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2985	Y_OTU_20345	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|2990	Y_OTU_20305	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|3104	Y_OTU_7179	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|3114	Y_OTU_7168	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|3133	Y_OTU_20350	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|3142	Y_OTU_3969	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Hypocreales_Incertae sedis	Acremonium	Acremonium brachypenium
449|3163	Y_OTU_7165	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|3168	Y_OTU_29723	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	unclassified_Didymella
449|3227	Y_OTU_30501	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
449|3248	Y_OTU_20306	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|332	Y_OTU_28943	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|351	Y_OTU_7180	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|354	Y_OTU_7181	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|361	Y_OTU_29982	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Phaeosphaeriaceae	Phaeosphaeriopsis	Phaeosphaeria oryzae
449|366	Y_OTU_7162	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|368	Y_OTU_20330	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|408	Y_OTU_20346	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|416	Y_OTU_32124	Fungi	Basidiomycota	Tremellomycetes	Tremellales	unclassified_Tremellales	unclassified_Tremellales	unclassified_Tremellales
449|504	Y_OTU_7190	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|506	Y_OTU_7189	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|516	Y_OTU_29724	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Phoma novae_verbascicola
449|524	Y_OTU_1879	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Cladosporium	unclassified_Cladosporium
449|526	Y_OTU_7154	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
449|534	Y_OTU_7193	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|546	Y_OTU_7195	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|547	Y_OTU_20351	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|555	Y_OTU_20335	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|570	Y_OTU_20347	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|602	Y_OTU_20318	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	unclassified_Gibberella
449|611	Y_OTU_7138	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
449|629	Y_OTU_20327	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|648	Y_OTU_1221	Fungi	Ascomycota	Pezizomycetes	Pezizales	Pyronemataceae	Wilcoxina	Wilcoxina mikolae
449|68	Y_OTU_31411	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellales_Incertae sedis	Dioszegia	Dioszegia catarinonii
449|69	Y_OTU_7134	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|70	Y_OTU_7127	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|703	Y_OTU_20323	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|713	Y_OTU_29722	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	Phoma novae_verbascicola
449|720	Y_OTU_7139	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|733	Y_OTU_20320	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|752	Y_OTU_7183	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|753	Y_OTU_7182	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|787	Y_OTU_7202	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|791	Y_OTU_7204	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|807	Y_OTU_20307	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|81	Y_OTU_20322	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|816	Y_OTU_3967	Fungi	Basidiomycota	Tremellomycetes	Tremellales	Tremellaceae	Cryptococcus	Cryptococcus albidus sp 1
449|834	Y_OTU_2201	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	Colletotrichum ignotum
449|86	Y_OTU_7149	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|863	Y_OTU_7145	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|887	Y_OTU_7144	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|888	Y_OTU_31792	Fungi	Basidiomycota	unclassified_Basidiomycota	unclassified_Basidiomycota	unclassified_Basidiomycota	unclassified_Basidiomycota	unclassified_Basidiomycota
449|903	Y_OTU_7137	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|917	Y_OTU_7146	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|930	Y_OTU_20326	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
449|94	Y_OTU_2194	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	Colletotrichum ignotum
449|948	Y_OTU_20329	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
449|97	Y_OTU_20313	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1	Y_OTU_7227	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1031	Y_OTU_7238	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
450|1038	Y_OTU_2204	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
450|1048	Y_OTU_20357	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1068	Y_OTU_3359	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	unclassified_Davidiella
450|1096	Y_OTU_7266	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|110	Y_OTU_7226	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1115	Y_OTU_20362	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1120	Y_OTU_20377	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1138	Y_OTU_20372	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1141	Y_OTU_20389	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1162	Y_OTU_20398	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1189	Y_OTU_20401	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|119	Y_OTU_20379	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1199	Y_OTU_7243	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|120	Y_OTU_20366	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1202	Y_OTU_7234	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1205	Y_OTU_7235	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1215	Y_OTU_20373	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1240	Y_OTU_20406	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1246	Y_OTU_7252	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Hortaea	Hortaea werneckii
450|1268	Y_OTU_7261	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1281	Y_OTU_2202	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
450|1287	Y_OTU_7207	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1309	Y_OTU_20378	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1310	Y_OTU_20375	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1313	Y_OTU_20376	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1319	Y_OTU_7222	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1324	Y_OTU_7217	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1344	Y_OTU_20400	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1353	Y_OTU_20395	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1368	Y_OTU_29984	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	unclassified_Didymella
450|1372	Y_OTU_7259	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1403	Y_OTU_7251	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1409	Y_OTU_20404	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|141	Y_OTU_2751	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
450|1418	Y_OTU_20407	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1420	Y_OTU_20397	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1465	Y_OTU_7224	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1482	Y_OTU_7221	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1505	Y_OTU_20399	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1509	Y_OTU_7245	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1512	Y_OTU_20394	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1515	Y_OTU_20393	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|153	Y_OTU_20403	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1536	Y_OTU_7250	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1541	Y_OTU_7223	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1556	Y_OTU_20413	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1570	Y_OTU_7229	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1584	Y_OTU_20368	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1591	Y_OTU_20364	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1592	Y_OTU_7214	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1595	Y_OTU_7213	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1596	Y_OTU_20363	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1603	Y_OTU_20361	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|161	Y_OTU_7260	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|1610	Y_OTU_7216	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Teratosphaeriaceae	Hortaea	Hortaea werneckii
450|1615	Y_OTU_20367	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|1626	Y_OTU_7220	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|171	Y_OTU_7241	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|176	Y_OTU_7240	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|199	Y_OTU_7268	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|201	Y_OTU_32338	Fungi	Ascomycota	Saccharomycetes	Saccharomycetales	Metschnikowiaceae	Metschnikowia	Metschnikowia reukaufii
450|235	Y_OTU_20382	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|236	Y_OTU_7230	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|248	Y_OTU_7225	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|254	Y_OTU_20374	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|263	Y_OTU_20369	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|280	Y_OTU_7211	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|283	Y_OTU_7210	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|287	Y_OTU_7209	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
450|289	Y_OTU_20358	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|31	Y_OTU_20405	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|310	Y_OTU_7255	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|332	Y_OTU_7267	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|342	Y_OTU_7257	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|344	Y_OTU_20383	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|350	Y_OTU_20410	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|378	Y_OTU_7246	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|395	Y_OTU_30503	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Plectosphaerellaceae	Plectosporium	Plectosporium alismatis
450|396	Y_OTU_29983	Fungi	Ascomycota	Dothideomycetes	Pleosporales	Didymellaceae	Didymella	unclassified_Didymella
450|415	Y_OTU_2205	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
450|425	Y_OTU_7258	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|431	Y_OTU_7262	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|445	Y_OTU_20359	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|486	Y_OTU_20370	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|498	Y_OTU_20365	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|500	Y_OTU_7263	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|501	Y_OTU_20412	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|507	Y_OTU_7264	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|509	Y_OTU_7265	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|513	Y_OTU_7269	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|519	Y_OTU_20414	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|537	Y_OTU_7256	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	unclassified_Fusarium
450|538	Y_OTU_20408	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|545	Y_OTU_4612	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Cosmospora	Cosmospora butyri
450|552	Y_OTU_7247	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|557	Y_OTU_20402	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|565	Y_OTU_7232	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|569	Y_OTU_7233	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|579	Y_OTU_20390	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|596	Y_OTU_3358	Fungi	Ascomycota	Dothideomycetes	Capnodiales	Mycosphaerellaceae	Davidiella	unclassified_Davidiella
450|6	Y_OTU_20380	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|631	Y_OTU_7253	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|639	Y_OTU_7254	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|647	Y_OTU_20371	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|65	Y_OTU_7239	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|658	Y_OTU_7215	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|666	Y_OTU_2203	Fungi	Ascomycota	Sordariomycetes	Sordariomycetidae_Incertae sedis	Glomerellaceae	Glomerella	unclassified_Glomerella
450|692	Y_OTU_20386	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|696	Y_OTU_20385	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|703	Y_OTU_7208	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|710	Y_OTU_20360	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|713	Y_OTU_7212	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium	Fusarium delphinoides
450|75	Y_OTU_20384	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
450|788	Y_OTU_20396	Fungi	Ascomycota	Sordariomycetes	Hypocreales	Nectriaceae	Gibberella	Fusarium equiseti
