repseq	OTUS	domain	phylum	class	order	family	genus
233|25	OTU_3576	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
233|496	OTU_1211	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
233|647	OTU_1212	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
233|698	OTU_3665	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root	unclassified_Root
233|775	OTU_1210	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrosopumilales	Nitrosopumilaceae	Nitrosopumilus
235|1030	OTU_1214	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	Ferruginibacter
235|1320	OTU_1216	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
235|395	OTU_1215	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	unclassified_Sphingobacteriales	unclassified_Sphingobacteriales
235|417	OTU_1219	Archaea	Thaumarchaeota	unclassified_Thaumarchaeota	Nitrososphaerales	Nitrososphaeraceae	Nitrososphaera
235|626	OTU_1218	acteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	unclassified_Halomonadaceae
235|912	OTU_1213	acteria	Firmicutes	acilli	acillales	unclassified_acillales	unclassified_acillales
235|967	OTU_1217	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	Vampirovibrio
23|610	OTU_1229	acteria	Deinococcus-Thermus	Deinococci	Deinococcales	Deinococcaceae	Deinococcus
23|879	OTU_1223	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
242|24	OTU_1231	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
242|256	OTU_1237	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Nocardioidaceae	Nocardioides
242|319	OTU_1232	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae
242|405	OTU_1235	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
242|438	OTU_1230	acteria	Proteobacteria	etaproteobacteria	urkholderiales	unclassified_urkholderiales	unclassified_urkholderiales
242|546	OTU_1233	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
242|594	OTU_1236	acteria	Acidobacteria	Acidobacteria_Gp3	unclassified_Acidobacteria_Gp3	unclassified_Acidobacteria_Gp3	Gp3
242|611	OTU_1234	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
243|1036	OTU_3355	acteria	Firmicutes	acilli	Lactobacillales	Streptococcaceae	Streptococcus
243|1042	OTU_1249	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	unclassified_Rhizobiales	unclassified_Rhizobiales
243|1080	OTU_1246	acteria	Firmicutes	acilli	Lactobacillales	Carnobacteriaceae	Granulicatella
243|1083	OTU_220	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
243|1262	OTU_1247	acteria	Firmicutes	acilli	Lactobacillales	Carnobacteriaceae	Granulicatella
243|129	OTU_1243	acteria	Acidobacteria	Acidobacteria_Gp4	unclassified_Acidobacteria_Gp4	unclassified_Acidobacteria_Gp4	Gp4
243|1344	OTU_1245	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
243|1466	OTU_1242	acteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	unclassified_Enterobacteriaceae
243|281	OTU_1241	acteria	candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	WPS-1_genera_incertae_sedis
243|406	OTU_1238	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	Oribacterium
243|617	OTU_1239	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	Nesterenkonia
243|717	OTU_3616	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
243|875	OTU_1244	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
243|914	OTU_1248	acteria	Actinobacteria	Actinobacteria	Actinomycetales	unclassified_Actinomycetales	unclassified_Actinomycetales
243|989	OTU_1240	acteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Campylobacter
244|113	OTU_1250	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Kineosporiaceae	unclassified_Kineosporiaceae
244|151	OTU_1253	acteria	Actinobacteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
244|153	OTU_1252	acteria	Verrucomicrobia	unclassified_Verrucomicrobia	unclassified_Verrucomicrobia	unclassified_Verrucomicrobia	unclassified_Verrucomicrobia
244|178	OTU_62	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Corynebacteriaceae	Corynebacterium
244|183	OTU_221	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
244|20	OTU_1259	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Porphyrobacter
244|211	OTU_1258	acteria	Acidobacteria	Acidobacteria_Gp3	unclassified_Acidobacteria_Gp3	unclassified_Acidobacteria_Gp3	Gp3
244|291	OTU_21	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
244|387	OTU_1260	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
244|437	OTU_1254	acteria	Proteobacteria	etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria	unclassified_etaproteobacteria
244|445	OTU_1256	acteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Legionella
244|505	OTU_3697	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
244|536	OTU_1255	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Pedobacter
244|572	OTU_1251	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
244|586	OTU_1257	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
244|717	OTU_222	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
252|145	OTU_1273	acteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	Zymobacter
252|162	OTU_223	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
252|198	OTU_1274	acteria	acteroidetes	acteroidia	acteroidales	acteroidaceae	acteroides
252|221	OTU_1268	acteria	Firmicutes	acilli	acillales	Alicyclobacillaceae	Alicyclobacillus
252|226	OTU_3357	acteria	acteroidetes	acteroidia	acteroidales	Porphyromonadaceae	Odoribacter
252|304	OTU_1261	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto
252|426	OTU_1265	acteria	Proteobacteria	Epsilonproteobacteria	Campylobacterales	Campylobacteraceae	Sulfurospirillum
252|442	OTU_1272	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
252|541	OTU_1264	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
252|613	OTU_1267	acteria	Proteobacteria	Oligoflexia	Oligoflexales	Oligoflexaceae	Oligoflexus
252|645	OTU_3356	acteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	Fusobacterium
252|679	OTU_1269	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
252|732	OTU_1262	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
252|738	OTU_1263	acteria	acteroidetes	Flavobacteriia	Flavobacteriales	Cryomorphaceae	Fluviicola
252|75	OTU_1271	acteria	Cyanobacteria/Chloroplast	Chloroplast	unclassified_Chloroplast	Chloroplast	unclassified_Chloroplast
252|753	OTU_1275	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
252|754	OTU_224	acteria	Proteobacteria	etaproteobacteria	Methylophilales	Methylophilaceae	unclassified_Methylophilaceae
252|827	OTU_1270	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
252|96	OTU_1266	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	unclassified_Lachnospiraceae
253|1139	OTU_1281	acteria	acteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	unclassified_Chitinophagaceae
253|1189	OTU_228	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
253|1265	OTU_225	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neokomagataea
253|1279	OTU_1277	acteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Vulcaniibacterium
253|1327	OTU_1293	acteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	Opitutus
253|1332	OTU_64	acteria	acteroidetes	Cytophagia	Cytophagales	unclassified_Cytophagales	unclassified_Cytophagales
253|1358	OTU_1289	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
253|1462	OTU_1280	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	Magnetospirillum
253|1579	OTU_1290	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
253|1658	OTU_1278	acteria	Proteobacteria	Deltaproteobacteria	dellovibrionales	dellovibrionaceae	dellovibrio
253|1685	OTU_1291	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
253|1733	OTU_1295	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Neokomagataea
253|1741	OTU_1285	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
253|1772	OTU_226	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
253|2044	OTU_1287	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Oxalobacteraceae	Duganella
253|2069	OTU_63	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
253|2070	OTU_1283	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
253|2200	OTU_1292	acteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	unclassified_Halomonadaceae
253|2241	OTU_1298	acteria	Proteobacteria	etaproteobacteria	Rhodocyclales	Rhodocyclaceae	Dechloromonas
253|2268	OTU_1279	acteria	Proteobacteria	etaproteobacteria	Gallionellales	Gallionellaceae	Gallionella
253|2276	OTU_1282	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
253|326	OTU_227	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Pseudonocardiaceae	Pseudonocardia
253|556	OTU_1286	acteria	Proteobacteria	Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria	unclassified_Deltaproteobacteria
253|632	OTU_1284	acteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	unclassified_Desulfobacteraceae
253|644	OTU_1299	acteria	Proteobacteria	Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria	unclassified_Alphaproteobacteria
253|671	OTU_1297	acteria	Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria	unclassified_Proteobacteria
253|712	OTU_1296	acteria	Acidobacteria	Acidobacteria_Gp16	unclassified_Acidobacteria_Gp16	unclassified_Acidobacteria_Gp16	Gp16
253|815	OTU_1276	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
253|864	OTU_1294	acteria	Actinobacteria	Actinobacteria	Rubrobacterales	Rubrobacteraceae	Rubrobacter
253|970	OTU_1288	acteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	unclassified_Sphingomonadaceae
253|985	OTU_3358	acteria	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes
260|1043	OTU_1305	acteria	Gemmatimonadetes	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	Gemmatimonas
260|1047	OTU_1300	acteria	Firmicutes	acilli	acillales	acillaceae 2	Terribacillus
260|1092	OTU_3359	acteria	Firmicutes	acilli	acillales	Paenibacillaceae 1	Paenibacillus
260|1167	OTU_1309	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Zavarzinella
260|276	OTU_1307	acteria	Deinococcus-Thermus	Deinococci	Thermales	Thermaceae	Thermus
260|383	OTU_1308	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
260|489	OTU_1301	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	unclassified_Comamonadaceae
260|535	OTU_1310	acteria	Proteobacteria	Deltaproteobacteria	Myxococcales	unclassified_Myxococcales	unclassified_Myxococcales
260|570	OTU_1302	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Dermacoccaceae	Dermacoccus
260|634	OTU_1303	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Spirosoma
260|766	OTU_1306	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	unclassified_Rhodospirillales	unclassified_Rhodospirillales
260|85	OTU_1304	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
268|113	OTU_65	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
268|175	OTU_1312	acteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Dyella
268|209	OTU_1314	acteria	Proteobacteria	etaproteobacteria	urkholderiales	Comamonadaceae	Rhodoferax
268|244	OTU_1315	acteria	Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria	unclassified_Actinobacteria
268|31	OTU_1316	acteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Moraxella
268|40	OTU_1313	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Parachlamydiaceae	Parachlamydia
268|76	OTU_1311	acteria	Proteobacteria	Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria	unclassified_Gammaproteobacteria
278|265	OTU_1323	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Micrococcaceae	unclassified_Micrococcaceae
278|281	OTU_1322	acteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	Faecalibacterium
278|347	OTU_1324	acteria	candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	unclassified_candidate division WPS-1	WPS-1_genera_incertae_sedis
278|433	OTU_229	acteria	Proteobacteria	etaproteobacteria	Neisseriales	Neisseriaceae	unclassified_Neisseriaceae
278|438	OTU_1317	acteria	Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes	unclassified_Firmicutes
278|532	OTU_1318	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
278|535	OTU_1319	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
278|84	OTU_1320	acteria	Firmicutes	Clostridia	Clostridiales	Lachnospiraceae	lautia
278|88	OTU_1321	acteria	Verrucomicrobia	Verrucomicrobiae	Verrucomicrobiales	Verrucomicrobiaceae	unclassified_Verrucomicrobiaceae
28|100	OTU_1369	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
28|104	OTU_1368	acteria	Firmicutes	Clostridia	Clostridiales	unclassified_Clostridiales	unclassified_Clostridiales
28|116	OTU_1358	acteria	acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes	unclassified_acteroidetes
28|131	OTU_1372	acteria	Actinobacteria	Actinobacteria	Actinomycetales	Sanguibacteraceae	Sanguibacter
28|136	OTU_1371	acteria	Chlamydiae	Chlamydiia	Chlamydiales	Simkaniaceae	Simkania
28|172	OTU_1374	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
28|212	OTU_1359	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
28|240	OTU_70	acteria	Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	unclassified_Microgenomates	Microgenomates_genera_incertae_sedis
28|269	OTU_1365	acteria	Verrucomicrobia	Subdivision3	unclassified_Subdivision3	unclassified_Subdivision3	Subdivision3_genera_incertae_sedis
28|302	OTU_1375	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
28|327	OTU_68	acteria	Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	unclassified_Parcubacteria	Parcubacteria_genera_incertae_sedis
28|378	OTU_1360	Archaea	Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	unclassified_Woesearchaeota	Woesearchaeota Incertae Sedis AR18
28|391	OTU_1366	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
28|398	OTU_1367	acteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae 1	Clostridium sensu stricto
28|403	OTU_69	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
284|113	OTU_1330	acteria	acteroidetes	Cytophagia	Cytophagales	Cytophagaceae	Hymenobacter
284|115	OTU_1331	acteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Rubritepida
284|121	OTU_1337	acteria	Planctomycetes	Planctomycetia	Planctomycetales	Planctomycetaceae	Gemmata
284|129	OTU_3617	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
284|149	OTU_1335	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
284|291	OTU_1332	acteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	Rhodoplanes
284|299	OTU_1333	acteria	Cyanobacteria/Chloroplast	Cyanobacteria	unclassified_Cyanobacteria	Family V	GpV
28|43	OTU_1363	acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria	unclassified_acteria
